,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat,tap_cat,gust_mag,gust_dir,flight_cond,ind,red_mean,rise_mean,red_dev,rise_dev,le_mean,red_std,cont_gustID,c_g_mean,r_t_mean,l_e_mean,rise_skew,red_skew
3330,-0.006307849826186392,98.42196801038416,0.2999975681304932,3.0,1.0,6.0,12,36,0.5631300737246185,5,15,54,g3,Ta,0.24,0.24,5_15,3330,85.01430482582083,0.7404005289077759,13.407663184563333,0.44040296077728264,85.01430482582083,12.923067525798725,54_12,88.34742407461394,0.5230016469955444,-0.024181217795825834,1.7985401545793234,-1.1413018400247572
3331,-0.039492349931555926,81.06256236649371,0.4299983978271485,3.0,1.0,3.0,12,37,0.5581375357536499,5,15,55,g3,Tb,0.24,0.24,5_15,3331,83.47697438104096,0.6728020429611206,2.4144120145472527,0.24280364513397207,83.47697438104096,10.99648738294553,55_12,73.01347375747433,0.7250013828277588,-0.0555472861572352,0.5072692937986323,-0.7674103450981833
3332,-0.16680296967113972,17.1387567745948,1.299994945526123,3.0,1.0,1.0,12,38,-0.8831414600078431,5,15,56,g3,Tc,0.24,0.24,5_15,3332,14.388699941118894,0.8788017225265503,2.750056833475906,0.42119322299957274,14.388699941118894,38.915657639909185,56_12,-5.725902515847818,1.4720065355300904,-0.2193306670820568,-0.03568130041372461,0.7265053758161241
3333,-0.09145657853379964,65.25572695686685,0.06000065803527833,3.0,-1.0,6.0,13,39,0.4016732528760696,5,15,54,g3,Ta,0.24,-0.24,5_15,3333,72.31983424406249,0.5255997896194458,7.06410728719564,0.46559913158416744,72.31983424406249,11.269443029837914,54_13,68.82958237355942,0.3959981918334961,-0.08238167711900815,1.4067750766712042,0.1394622821025407
3334,0.013608901135856086,94.11908588922108,1.2499949932098389,3.0,-1.0,3.0,13,40,0.5792051973456994,5,15,55,g3,Tb,0.24,-0.24,5_15,3334,85.05617400178237,0.8292023372650147,9.062911887438716,0.4207926559448242,85.05617400178237,14.740995065929146,55_13,93.90123273073156,0.6630019187927246,-0.012587808363056101,0.8656665940003506,-1.447771581557136
3335,0.11073995791500812,56.63406564279821,1.0499956607818604,3.0,-1.0,1.0,13,41,0.020962032238076026,5,15,56,g3,Tc,0.24,-0.24,5_15,3335,49.45056384232772,1.087201352119446,7.183501800470495,0.037205691337585556,49.45056384232772,25.349216104867278,56_13,49.76546408526498,1.3229995965957642,0.1298166365727103,0.035010303484741205,-0.23748564585772625
3336,0.004794046149971428,98.57868386092038,0.6899969577789307,4.5,1.0,6.0,14,42,0.6479536898564873,5,15,54,g4_5,Ta,0.4,0.4,5_15,3336,89.14989830018261,0.8353969573974609,9.428785560737765,0.14539999961853023,89.14989830018261,8.807186803598054,54_14,95.02455009899083,0.6949966669082641,-0.009582370340852672,0.9204574392788105,-1.282810907866915
3337,-0.03538472304105899,90.16059546679051,0.8699951171875,4.5,1.0,3.0,14,43,0.7182749157433204,5,15,55,g4_5,Tb,0.4,0.4,5_15,3337,90.28041173217441,0.7775965070724488,0.11981626538390344,0.09239861011505124,90.28041173217441,6.911767257252621,55_14,82.38926729841471,0.7829960346221924,-0.06277163470296103,1.4966680963771557,-0.7206202154140056
3338,0.11075667673014618,68.9854001629264,1.2399940490722656,4.5,1.0,1.0,14,44,-0.5921150400731292,5,15,56,g4_5,Tc,0.4,0.4,5_15,3338,46.850931848676936,0.7089979267120361,22.13446831424946,0.5309961223602295,46.850931848676936,31.88273663082028,56_14,73.17502049290268,1.4939977407455445,0.09523869538801448,0.4600125657969735,-0.3814895234951026
3339,7.192824170511513e-05,99.67927663042188,1.4299941062927246,4.5,-1.0,6.0,15,45,0.5295359879649857,5,15,54,g4_5,Ta,0.4,-0.4,5_15,3339,77.97334523646276,0.9405959415435791,21.70593139395912,0.48939816474914555,77.97334523646276,8.899765736508005,54_15,86.41606387797694,0.8129964590072631,-0.05923057036641184,1.254781122732503,0.43083895769581726
3340,-0.0010750202891791716,99.89682352592088,0.37000060081481934,4.5,-1.0,3.0,15,46,0.613672444205205,5,15,55,g4_5,Tb,0.4,-0.4,5_15,3340,85.77442324615434,0.8219972658157348,14.122400279766538,0.4519966650009155,85.77442324615434,12.811867086540826,55_15,92.94580116101714,0.7449981927871704,-0.03105530379270353,0.9767420382923084,-1.035720525457645
3341,0.03789729215384509,90.73592588321505,1.4299941062927246,4.5,-1.0,1.0,15,47,0.5526348575933953,5,15,56,g4_5,Tc,0.4,-0.4,5_15,3341,86.4805187558026,1.0737971925735474,4.25540712741244,0.35619691371917717,86.4805187558026,12.109365735139878,56_15,95.64834328012014,1.4099943876266479,0.011197947207670828,0.30757608433705375,-0.948961709223017
3342,0.04714872843615383,90.80612643845132,0.7999985218048096,6.0,1.0,6.0,16,48,0.6094446971303576,5,15,54,g6,Ta,0.56,0.56,5_15,3342,91.01774345391965,1.0415963649749755,0.21161701546833456,0.24159784317016597,91.01774345391965,7.44544266922615,54_16,94.79111914154369,0.9899968862533569,0.026642486272080528,0.5434069394782421,-0.47009650901339195
3343,0.008057438751534295,99.1282082662984,0.4299986362457275,6.0,1.0,3.0,16,49,0.8354443335033699,5,15,55,g6,Tb,0.56,0.56,5_15,3343,94.91841263747308,0.9435965299606324,4.209795628825319,0.5135978937149048,94.91841263747308,3.936657860590069,55_16,94.85503796370159,0.9789963722229004,-0.02058755891087787,0.19885145790739947,-0.5985262277796239
3344,0.04798323018210813,90.35564859577121,1.5499925613403318,6.0,1.0,1.0,16,50,-0.52874647739409,5,15,56,g6,Tc,0.56,0.56,5_15,3344,56.94675650054111,0.8703966665267945,33.4088920952301,0.6795958948135373,56.94675650054111,39.051992008833196,56_16,83.9190668334019,1.4799947261810302,0.08253195311771207,-0.022298768485528763,-0.6853670842993363
