,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat
126,0.027200735941875023,0.7644754730702805,0.2500007152557373,4.0,1.0,6.0,6.0,18.0,0.5899835690001299,5.0,10.0,30.0,g4
127,8.516959840125656e-05,0.9937255075063839,0.25003719329833984,4.0,1.0,3.0,6.0,19.0,0.4699114985152335,5.0,10.0,31.0,g4
128,0.04828914736839924,0.6121525810572906,0.43999814987182617,4.0,1.0,1.0,6.0,20.0,-0.38451564352727896,5.0,10.0,32.0,g4
129,0.03608936034357606,0.7406473150585537,0.6299972534179688,4.0,-1.0,6.0,7.0,21.0,0.5989393765321623,5.0,10.0,30.0,g4
130,0.05062184625021191,0.6500396717615321,0.6899974346160889,4.0,-1.0,3.0,7.0,22.0,0.646605386531033,5.0,10.0,31.0,g4
131,0.02704540968848728,0.8132525679930714,1.1099998950958252,4.0,-1.0,1.0,7.0,23.0,-0.17260555822414148,5.0,10.0,32.0,g4
132,0.014470448468178803,0.9350661385440373,0.4926469326019287,6.0,1.0,6.0,8.0,24.0,0.7040394969471876,5.0,10.0,30.0,g6
133,-0.02158005355243517,0.9041218818202793,0.4926469326019287,6.0,1.0,3.0,8.0,25.0,0.6522779460755458,5.0,10.0,31.0,g6
134,0.019303822792860154,0.8997192039550351,0.0,6.0,1.0,1.0,8.0,26.0,0.07596508121564749,5.0,10.0,32.0,g6
135,-0.008369958745534303,0.9629084207085526,0.7468781471252441,6.0,-1.0,6.0,9.0,27.0,0.5986177029189865,5.0,10.0,30.0,g6
136,-0.025899887374674215,0.9007371434904297,0.7968764305114746,6.0,-1.0,3.0,9.0,28.0,0.34873902228129894,5.0,10.0,31.0,g6
137,-0.06334558247454783,0.7391794482026379,1.3574278354644775,6.0,-1.0,1.0,9.0,29.0,0.02141117256348324,5.0,10.0,32.0,g6
138,0.010116170838937927,0.9725561791582348,0.5499975681304932,8.0,1.0,6.0,10.0,30.0,0.7757106787724587,5.0,10.0,30.0,g8
139,0.020872327604825245,0.9188189071504264,0.6799964904785156,8.0,1.0,3.0,10.0,31.0,0.696268510994632,5.0,10.0,31.0,g8
140,-0.022364288410661345,0.9175969340529956,0.7299988269805908,8.0,1.0,1.0,10.0,32.0,0.026518003561847636,5.0,10.0,32.0,g8
141,-0.0803567305897192,0.7756311364913094,0.7999978065490723,8.0,-1.0,6.0,11.0,33.0,0.4515098840005718,5.0,10.0,30.0,g8
142,-0.03259389217495955,0.9098035268111596,0.669999361038208,8.0,-1.0,3.0,11.0,34.0,0.4006679107481015,5.0,10.0,31.0,g8
143,-0.13320083758848475,0.6225893638029258,1.5999937057495117,8.0,-1.0,1.0,11.0,35.0,0.19002652197776504,5.0,10.0,32.0,g8
144,0.036750892996016915,0.704386903855486,0.31003737449645996,4.0,1.0,6.0,6.0,18.0,0.5899835690001299,5.0,10.0,30.0,g4
145,0.019003782249649614,0.8980288980330219,0.25003719329833984,4.0,1.0,3.0,6.0,19.0,0.4699114985152335,5.0,10.0,31.0,g4
146,0.04930224568996375,0.592208099513893,0.5599989891052246,4.0,1.0,1.0,6.0,20.0,-0.38451564352727896,5.0,10.0,32.0,g4
147,0.01461516674919061,0.9052671711112988,0.5599989891052246,4.0,-1.0,6.0,7.0,21.0,0.5989393765321623,5.0,10.0,30.0,g4
148,0.03093051419719171,0.7798278386762817,1.2400331497192383,4.0,-1.0,3.0,7.0,22.0,0.646605386531033,5.0,10.0,31.0,g4
149,0.00991418326397077,0.9214065996401528,0.6199681758880615,4.0,-1.0,1.0,7.0,23.0,-0.17260555822414148,5.0,10.0,32.0,g4
